unique_id,rel_x_1,rel_y_1,rel_x_2,rel_y_2,rel_x_3,rel_y_3,rel_x_4,rel_y_4,rel_x_5,rel_y_5,rel_x_6,rel_y_6,rel_x_7,rel_y_7,nn_1_dx,nn_1_dy,nn_1_dvx,nn_1_dvy,nn_1_approach,nn_2_dx,nn_2_dy,nn_2_dvx,nn_2_dvy,nn_2_approach,nn_3_dx,nn_3_dy,nn_3_dvx,nn_3_dvy,nn_3_approach,delta_x_1,delta_y_1,delta_x_2,delta_y_2,delta_x_3,delta_y_3,delta_x_4,delta_y_4,delta_x_5,delta_y_5
hotel_203,0.12357214800000016,3.75077412,0.10494387000000016,3.25535094,0.029076310999999966,2.784152802,-0.14308892699999987,2.255788842,-0.1241365769999998,1.654010671,-0.1815054949999999,1.112513895,-0.13214301299999986,0.5441987500000001,-1.8291983649999999,-4.61589122,-0.13214301299999986,0.5441987500000001,0.3733262813695889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03319368700000014,-0.6179947100000001,0.21252684600000016,-1.1536744900000002,0.24366978400000017,-1.6056396899999998,0.2601077530000001,-2.28534352,0.3839907800000001,-2.8929491100000004
hotel_203,0.07175018300000002,3.87334565,-0.0041173760000001725,3.402147512,-0.176282614,2.873783552,-0.15733026399999994,2.272005381,-0.21469918200000004,1.730508605,-0.1653367,1.1621934600000001,-0.03319368700000014,0.6179947100000001,-1.862392052,-3.9978965100000003,-0.03319368700000014,0.6179947100000001,0.4820090973187771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17933315900000002,-0.5356797800000002,0.21047609700000003,-0.9876449799999998,0.22691406599999997,-1.66734881,0.35079709299999995,-2.2749544000000004,0.3193363979999999,-2.8375955299999998
hotel_203,-0.1834505350000002,3.937827292,-0.355615773,3.409463332,-0.33666342299999996,2.807685161,-0.39403234100000006,2.2661883850000004,-0.344669859,1.6978732400000003,-0.21252684600000016,1.1536744900000002,-0.17933315900000002,0.5356797800000002,-2.041725211,-3.46221673,-0.17933315900000002,0.5356797800000002,0.24277099729863255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03114293800000001,-0.4519651999999996,0.04758090699999995,-1.1316690299999999,0.17146393399999993,-1.7392746200000002,0.1400032389999999,-2.3019157499999996,0.17306322899999982,-2.88665729
hotel_203,-0.38675871100000003,3.8614285319999997,-0.36780636099999997,3.259650361,-0.4251752790000001,2.7181535849999996,-0.37581279700000003,2.14983844,-0.24366978400000017,1.6056396899999998,-0.21047609700000003,0.9876449799999998,-0.03114293800000001,0.4519651999999996,-2.072868149,-3.0102515300000006,-0.03114293800000001,0.4519651999999996,0.2775263551756247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643796899999994,-0.6797038300000002,0.14032099599999992,-1.2873094200000006,0.10886030099999988,-1.84995055,0.1419202909999998,-2.4346920900000004,0.13575627099999987,-2.982210350000001
hotel_203,-0.3842443299999999,3.939354191,-0.441613248,3.397857415,-0.392250766,2.82954227,-0.2601077530000001,2.28534352,-0.22691406599999997,1.66734881,-0.04758090699999995,1.1316690299999999,-0.01643796899999994,0.6797038300000002,-2.0893061179999997,-2.3305477000000003,-0.01643796899999994,0.6797038300000002,0.36057209066367935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12388302699999998,-0.6076055900000004,0.09242233199999994,-1.1702467199999997,0.12548232199999987,-1.7549882600000002,0.11931830199999993,-2.3025065200000006,-0.018388081999999972,-2.9824045999999997
hotel_203,-0.565496275,4.005463005,-0.516133793,3.4371478600000005,-0.3839907800000001,2.8929491100000004,-0.35079709299999995,2.2749544000000004,-0.17146393399999993,1.7392746200000002,-0.14032099599999992,1.2873094200000006,-0.12388302699999998,0.6076055900000004,-2.213189145,-1.72294211,-0.12388302699999998,0.6076055900000004,0.12239193493725736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03146069500000004,-0.5626411299999994,0.0015992949999998896,-1.1473826699999998,-0.004564725000000047,-1.6949009300000002,-0.14227110899999995,-2.3747990099999994,-0.122319493,-3.0286137799999997
hotel_203,-0.4846730979999999,3.99978899,-0.35253008500000005,3.45559024,-0.3193363979999999,2.8375955299999998,-0.1400032389999999,2.3019157499999996,-0.10886030099999988,1.84995055,-0.09242233199999994,1.1702467199999997,0.03146069500000004,0.5626411299999994,-2.1817284499999996,-1.1603009800000006,0.03146069500000004,0.5626411299999994,0.1512708718433864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03305998999999993,-0.5847415400000004,0.02689596999999999,-1.1322598000000008,-0.11081041399999991,-1.81215788,-0.09085879799999996,-2.4659726500000003,-0.14813083999999987,-3.018632020000001
hotel_203,-0.385590075,4.040331780000001,-0.35239638799999984,3.42233707,-0.17306322899999982,2.88665729,-0.1419202909999998,2.4346920900000004,-0.12548232199999987,1.7549882600000002,-0.0015992949999998896,1.1473826699999998,-0.03305998999999993,0.5847415400000004,-2.2147884399999995,-0.5755594400000001,-0.03305998999999993,0.5847415400000004,0.022610297574831767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006164019999999937,-0.5475182600000004,-0.14387040399999984,-1.2274163399999996,-0.12391878799999989,-1.8812311099999999,-0.1811908299999998,-2.4338904800000005,-0.16973691099999988,-3.07208183
hotel_203,-0.3462323679999999,3.9698553300000006,-0.16689920899999988,3.4341755500000004,-0.13575627099999987,2.982210350000001,-0.11931830199999993,2.3025065200000006,0.004564725000000047,1.6949009300000002,-0.02689596999999999,1.1322598000000008,0.006164019999999937,0.5475182600000004,-2.2086244199999996,-0.028041179999999777,0.006164019999999937,0.5475182600000004,0.00031410055686289774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1377063839999999,-0.6798980799999992,-0.11775476799999995,-1.3337128499999995,-0.17502680999999987,-1.8863722200000002,-0.16357289099999994,-2.5245635699999998,-0.17509087199999995,-3.1357532699999986
hotel_206,0.13332038000000002,3.9002236765,0.10893218000000005,3.4673386765,0.02939818999999999,2.9541788964999998,0.011515799999999965,2.4373396764999997,-0.053096420000000144,1.8578060164999999,-0.023265220000000086,1.2541837365,-0.03152255999999998,0.6742135095,-2.23794404,-6.682653423500001,-0.03152255999999998,0.6742135095,0.5867486678206765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13020793000000008,-0.518205401,0.16042427000000004,-1.1817733675000002,0.31584511999999987,-1.8093239935000003,0.41963803,-2.4212351335,0.56665761,-3.0192668035000003
hotel_206,-0.021275750000000038,3.9855440775,-0.10080974000000009,3.4723842974999997,-0.11869213000000012,2.9555450775,-0.18330435000000023,2.3760114175,-0.15347315000000017,1.7723891375,-0.16173049000000006,1.1924189105,-0.13020793000000008,0.518205401,-2.36815197,-6.1644480225,-0.13020793000000008,0.518205401,0.35748194138537803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030216339999999953,-0.6635679665,0.18563718999999979,-1.2911185925000002,0.2894300999999999,-1.9030297325,0.43644967999999995,-2.5010614025000004,0.6062780999999999,-3.0803361425
hotel_206,-0.13102608000000004,4.135952264,-0.14890847000000007,3.6191130439999997,-0.21352069000000018,3.039579384,-0.18368949000000012,2.435957104,-0.19194683,1.855986877,-0.16042427000000004,1.1817733675000002,-0.030216339999999953,0.6635679665,-2.39836831,-5.500880056000001,-0.030216339999999953,0.6635679665,0.5351016169608547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15542084999999983,-0.6275506260000001,0.25921375999999996,-1.239461766,0.40623334,-1.8374934360000001,0.57606176,-2.4167681759999997,0.7085141500000001,-3.0961001160000006
hotel_206,-0.3043293199999999,4.24666367,-0.36894154,3.66713001,-0.33911033999999995,3.0635077300000004,-0.34736767999999985,2.483537503,-0.31584511999999987,1.8093239935000003,-0.18563718999999979,1.2911185925000002,-0.15542084999999983,0.6275506260000001,-2.55378916,-4.87332943,-0.15542084999999983,0.6275506260000001,0.3619084977901188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10379291000000013,-0.6119111399999999,0.25081249000000017,-1.20994281,0.42064091000000015,-1.7892175499999998,0.5530933000000002,-2.46854949,0.8172796900000001,-3.0816737499999993
hotel_206,-0.47273445000000014,4.27904115,-0.4429032500000001,3.67541887,-0.45116059,3.095448643,-0.41963803,2.4212351335,-0.2894300999999999,1.9030297325,-0.25921375999999996,1.239461766,-0.10379291000000013,0.6119111399999999,-2.65758207,-4.26141829,-0.10379291000000013,0.6119111399999999,0.34732579994788415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14701958000000004,-0.5980316700000001,0.316848,-1.17730641,0.4493003900000001,-1.8566383500000003,0.71348678,-2.4697626099999996,1.0462008299999999,-2.9694917000000003
hotel_206,-0.5899228300000001,4.273450540000001,-0.59818017,3.6934803130000002,-0.56665761,3.0192668035000003,-0.43644967999999995,2.5010614025000004,-0.40623334,1.8374934360000001,-0.25081249000000017,1.20994281,-0.14701958000000004,0.5980316700000001,-2.80460165,-3.6633866200000003,-0.14701958000000004,0.5980316700000001,0.2412893019105377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16982841999999998,-0.5792747399999998,0.30228081000000007,-1.2586066800000002,0.5664672,-1.8717309399999995,0.8991812499999998,-2.37146003,1.32812301,-2.9535081
hotel_206,-0.76800859,4.272755053,-0.73648603,3.5985415435,-0.6062780999999999,3.0803361425,-0.57606176,2.4167681759999997,-0.42064091000000015,1.7892175499999998,-0.316848,1.17730641,-0.16982841999999998,0.5792747399999998,-2.97443007,-3.0841118800000005,-0.16982841999999998,0.5792747399999998,0.14816124193818725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324523900000001,-0.6793319400000004,0.39663877999999997,-1.2924561999999997,0.7293528299999998,-1.7921852900000004,1.1582945900000001,-2.3742333600000003,1.5354659000000002,-2.8513463299999997
hotel_206,-0.8689384200000001,4.2778734835000005,-0.73873049,3.7596680825,-0.7085141500000001,3.0961001160000006,-0.5530933000000002,2.46854949,-0.4493003900000001,1.8566383500000003,-0.30228081000000007,1.2586066800000002,-0.1324523900000001,0.6793319400000004,-3.10688246,-2.40477994,-0.1324523900000001,0.6793319400000004,0.1398056578926836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641863899999999,-0.6131242599999993,0.5969004399999998,-1.11285335,1.0258422,-1.6949014199999999,1.40301351,-2.1720143899999993,1.99607132,-2.89691936
hotel_21,0.3416311200000002,-5.13235592,0.3108077200000001,-4.3563819200000005,0.27902906000000005,-3.5983373599999995,0.19621568999999983,-2.87263701,0.19039436999999992,-2.14131172,0.12838965000000035,-1.4016238200000002,0.03883838000000006,-0.7293691400000002,-1.17342586,-2.1467134900000002,0.06726450000000006,-1.3950620000000002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06767511000000015,0.7058299909999999,0.016965550000000107,1.545009142,-0.004389750000000081,2.2570593469999998,-0.05678706,2.9383768,-0.04563386000000014,3.60685563
hotel_211,0.47887749999999984,1.3673426199999998,0.41780130000000026,1.2230196199999999,0.2621111599999999,1.1125638,0.14142082,0.9624617499999999,0.03964508000000011,0.76965068,-0.03249148000000002,0.49717020999999995,-0.05065993000000013,0.26014961999999997,-4.35008882,-8.033036280000001,-0.05065993000000013,0.26014961999999997,0.15800278113424096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013349219999999828,-0.18566316000000005,-0.02724360999999975,-0.37247511999999994,-0.08844735000000004,-0.540602924,-0.10038254999999996,-0.6619005549999999,-0.07830201999999975,-0.85305649
hotel_211,0.40445208000000044,1.40868278,0.24876194000000007,1.29822696,0.12807160000000017,1.14812491,0.026295860000000282,0.9553138400000001,-0.045840699999999845,0.68283337,-0.06400914999999996,0.44581278,-0.013349219999999828,0.18566316000000005,-4.36343804,-7.84737312,-0.013349219999999828,0.18566316000000005,0.13036716846122676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04059282999999958,-0.1868119599999999,-0.10179656999999986,-0.35493976399999994,-0.11373176999999979,-0.47623739499999984,-0.09165123999999958,-0.6673933299999999,-0.06172799999999956,-0.7795388399999998
hotel_211,0.28935476999999965,1.48503892,0.16866442999999975,1.33493687,0.06688868999999986,1.1421258,-0.005247870000000265,0.8696453299999999,-0.02341632000000038,0.6326247399999999,0.02724360999999975,0.37247511999999994,0.04059282999999958,0.1868119599999999,-4.3228452100000005,-7.66056116,0.04059282999999958,0.1868119599999999,0.17449865504123024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061203740000000284,-0.16812780400000005,-0.07313894000000021,-0.28942543499999995,-0.05105841,-0.48058137,-0.02113516999999998,-0.5927268800000001,-0.03507956000000023,-0.6179697420000001
hotel_211,0.22986817000000004,1.503064674,0.12809243000000015,1.3102536040000001,0.05595587000000002,1.037773134,0.037787419999999905,0.800752544,0.08844735000000004,0.540602924,0.10179656999999986,0.35493976399999994,0.061203740000000284,0.16812780400000005,-4.26164147,-7.492433356,0.061203740000000284,0.16812780400000005,0.17391651089978963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011935199999999924,-0.1212976309999999,0.010145330000000286,-0.31245356599999996,0.0400685700000003,-0.42459907599999996,0.026124180000000052,-0.449841938,0.007240570000000002,-0.46651329999999996
hotel_211,0.14002763000000007,1.431551235,0.06789106999999994,1.1590707649999998,0.04972261999999983,0.9220501749999999,0.10038254999999996,0.6619005549999999,0.11373176999999979,0.47623739499999984,0.07313894000000021,0.28942543499999995,0.011935199999999924,0.1212976309999999,-4.24970627,-7.371135725,0.011935199999999924,0.1212976309999999,0.10117073784150345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02208053000000021,-0.19115593500000005,0.05200377000000023,-0.30330144500000006,0.038059379999999976,-0.3285443070000001,0.019175769999999925,-0.34521566900000006,-0.09621527000000007,-0.34717797600000005
hotel_213,-0.23182486199999996,1.819274,-0.09630360199999999,1.5233214000000004,0.07019749399999997,1.4800472200000003,-0.040951139000000025,1.3259982200000007,-0.15578567499999996,1.0441558800000008,-0.08012562000000001,0.7338535700000008,-0.022910773999999967,0.334108800000001,-1.698638216,0.27875004000000025,-0.022910773999999967,0.334108800000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018559480000000073,-0.343899829999998,0.15383084400000002,-0.7340957899999996,0.23709434799999984,-1.069595129999997,0.24128188900000003,-1.466730209999997,0.2893104820000001,-1.8562718400000007
hotel_213,-0.11486308200000006,1.8672212299999984,0.0516380139999999,1.8239470499999983,-0.0595106190000001,1.6698980499999987,-0.17434515500000003,1.3880557099999988,-0.09868510000000008,1.0777533999999989,-0.04147025400000004,0.678008629999999,-0.018559480000000073,0.343899829999998,-1.717197696,0.6226498699999983,-0.018559480000000073,0.343899829999998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13527136399999995,-0.39019596000000156,0.21853486799999977,-0.725695299999999,0.22272240899999995,-1.122830379999999,0.270751002,-1.5123720100000027,0.33938596,-1.9372052400000017
hotel_215,0.7515552799999998,-2.5404176299999994,0.7727886799999997,-2.1441957300000007,0.7423914199999997,-1.7991837399999993,0.5298115199999995,-1.3962429900000002,0.3902258999999999,-1.079854189999998,0.2992933099999995,-0.6680623399999979,0.20766341999999982,-0.3333704399999986,-3.21042918,0.8141523599999996,0.20766341999999982,-0.3333704399999986,0.20425816446211348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18917786000000025,0.3152207099999993,-0.25334438000000037,0.7279806200000003,-0.3079790800000004,1.0803363800000003,-0.4275849900000004,1.4664788599999996,-0.5222740900000002,1.83711379
hotel_215,0.9619665399999999,-2.45941644,0.9315692799999999,-2.1144044499999985,0.7189893799999998,-1.7114636999999995,0.5794037600000002,-1.3950748999999973,0.48847116999999973,-0.9832830499999972,0.3968412800000001,-0.6485911499999979,0.18917786000000025,-0.3152207099999993,-3.02125132,0.4989316500000003,0.18917786000000025,-0.3152207099999993,0.15409136787993977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06416652000000012,0.412759910000001,-0.11880122000000015,0.765115670000001,-0.23840713000000013,1.1512581500000003,-0.33309623,1.5218930800000008,-0.30472092000000006,1.9337402500000005
hotel_215,0.9957358000000001,-2.5271643599999996,0.7831558999999999,-2.1242236100000005,0.6435702800000003,-1.8078348099999983,0.5526376899999998,-1.3960429599999982,0.4610078000000002,-1.061351059999999,0.25334438000000037,-0.7279806200000003,0.06416652000000012,-0.412759910000001,-2.9570847999999996,0.08617173999999928,0.06416652000000012,-0.412759910000001,0.013886641639223828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054634700000000036,0.35235576,-0.17424061000000002,0.7384982399999993,-0.2689297099999999,1.1091331699999998,-0.24055439999999995,1.5209803399999995,-0.25082735,1.9061923299999997
hotel_215,0.8377905999999999,-2.4765793700000005,0.6982049800000003,-2.1601905699999984,0.6072723899999999,-1.7483987199999982,0.5156425000000002,-1.413706819999999,0.3079790800000004,-1.0803363800000003,0.11880122000000015,-0.765115670000001,0.054634700000000036,-0.35235576,-2.9024501,-0.26618402000000074,0.054634700000000036,-0.35235576,0.0013855258716851439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11960590999999998,0.3861424799999993,-0.21429500999999984,0.7567774099999998,-0.1859196999999999,1.1686245799999995,-0.19619264999999997,1.5538365699999996,-0.36626645999999985,1.8789291699999993
hotel_215,0.8178108900000003,-2.5463330499999977,0.7268782999999999,-2.1345411999999975,0.6352484100000002,-1.7998492999999982,0.4275849900000004,-1.4664788599999996,0.23840713000000013,-1.1512581500000003,0.17424061000000002,-0.7384982399999993,0.11960590999999998,-0.3861424799999993,-2.7828441899999996,-0.6523265,0.11960590999999998,-0.3861424799999993,0.001984367464680491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09468909999999986,0.3706349300000005,-0.06631378999999993,0.7824821000000002,-0.07658673999999999,1.1676940900000004,-0.24666054999999987,1.49278669,-0.45020294000000005,1.8322871600000008
hotel_215,0.8215673999999997,-2.505176129999998,0.7299375100000001,-2.1704842299999987,0.5222740900000002,-1.83711379,0.33309623,-1.5218930800000008,0.2689297099999999,-1.1091331699999998,0.21429500999999984,-0.7567774099999998,0.09468909999999986,-0.3706349300000005,-2.68815509,-1.0229614300000005,0.09468909999999986,-0.3706349300000005,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02837530999999993,0.4118471699999997,0.018102359999999873,0.7970591599999999,-0.15197145,1.1221517599999995,-0.3555138400000002,1.4616522300000003,-0.42407424000000016,1.84416467
hotel_219,0.578056871,-2.6798140459999997,0.447547131,-2.3235418460000004,0.30190886799999994,-1.928566046,0.3233427179999998,-1.5490573559999998,0.31490241899999993,-1.1298658959999999,0.17868218699999994,-0.7625020459999998,0.028505485999999913,-0.40054849599999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053045928000000075,0.33766242500000004,-0.19651699500000003,0.6623814562000001,-0.33285721700000004,0.9847828318,-0.32770635500000006,1.3411295340000002,-0.31999365900000004,1.775577165
hotel_219,0.5005930590000001,-2.6612042710000003,0.354954796,-2.2662284710000002,0.3763886459999999,-1.8867197809999998,0.367948347,-1.4675283209999999,0.231728115,-1.1001644709999998,0.08155141399999999,-0.7382109209999999,0.053045928000000075,-0.33766242500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14347106699999995,0.3247190312,-0.27981128899999996,0.6471204068,-0.274660427,1.003467109,-0.26694773099999997,1.43791474,-0.3683444921,1.806787789
hotel_219,0.49842586299999997,-2.5909475022,0.5198597129999998,-2.2114388122,0.5114194139999999,-1.7922473522,0.37519918199999996,-1.4248835022,0.22502248099999994,-1.0629299522,0.19651699500000003,-0.6623814562000001,0.14347106699999995,-0.3247190312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13634022200000004,0.32240137560000004,-0.13118936000000003,0.6787480778000001,-0.12347666400000001,1.1131957088,-0.22487342510000002,1.4820687577999998,-0.25073737020000003,1.8654291578
hotel_219,0.6561999349999998,-2.5338401878,0.647759636,-2.1146487278,0.511539404,-1.7472848777999999,0.36136270299999995,-1.3853313278,0.33285721700000004,-0.9847828318,0.27981128899999996,-0.6471204068,0.13634022200000004,-0.32240137560000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005150862000000006,0.35634670220000003,0.012863558000000025,0.7907943332,-0.08853320309999999,1.1596673821999999,-0.11439714819999999,1.5430277822,0.006113315300000005,1.9061002321999998
hotel_219,0.6426087739999999,-2.47099543,0.506388542,-2.10363158,0.356211841,-1.74167803,0.32770635500000006,-1.3411295340000002,0.274660427,-1.003467109,0.13118936000000003,-0.6787480778000001,-0.005150862000000006,-0.35634670220000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007712696000000019,0.43444763099999995,-0.09368406509999999,0.8033206799999998,-0.1195480102,1.18668108,0.0009624532999999991,1.5497535299999998,0.08213717100000001,1.86418814
hotel_219,0.498675846,-2.538079211,0.34849914499999995,-2.176125661,0.31999365900000004,-1.775577165,0.26694773099999997,-1.43791474,0.12347666400000001,-1.1131957088,-0.012863558000000025,-0.7907943332,-0.007712696000000019,-0.43444763099999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10139676110000001,0.36887304899999984,-0.12726070620000002,0.752233449,-0.00675024270000002,1.1153058989999998,0.07442447499999999,1.429740509,0.06434768299999999,1.7532526190000002
hotel_219,0.44989590609999996,-2.5449987099999998,0.42139042010000005,-2.144450214,0.3683444921,-1.806787789,0.22487342510000002,-1.4820687577999998,0.08853320309999999,-1.1596673821999999,0.09368406509999999,-0.8033206799999998,0.10139676110000001,-0.36887304899999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025863945100000008,0.38336040000000016,0.09464651839999999,0.7464328499999999,0.1758212361,1.06086746,0.1657444441,1.3843795700000003,0.1451714801,1.6915637000000003
hotel_220,0.2450490099999998,4.199842958,0.24736310999999978,3.575320778,0.18663499999999988,2.977137827,0.08762818999999977,2.4026731850000003,0.0812943899999996,1.816219688,-0.012677080000000007,1.20500257,-0.02115986000000003,0.57798398,-2.8393253720000002,3.2052292422,-0.16463092699999998,0.9027030112,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07151813999999979,-0.5776839300000001,0.3132440999999999,-1.0840805200000005,0.3874652799999998,-1.7386381100000001,0.44474731999999984,-2.3400846799999995,0.4188489599999996,-2.99711601
hotel_220,0.17584497,4.153004708,0.1151168600000001,3.554821757,0.016110049999999987,2.9803571150000003,0.00977624999999982,2.3939036180000004,-0.08419521999999979,1.7826865,-0.09267799999999982,1.15566791,-0.07151813999999979,0.5776839300000001,-3.047183734,4.1053145478,-0.20785836199999982,0.9000853056000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24172596000000013,-0.5063965900000005,0.31594714,-1.16095418,0.37322918000000005,-1.7624007499999994,0.3473308199999998,-2.41943208,0.17064164999999987,-3.02055267
hotel_220,-0.12660910000000003,4.0612183470000005,-0.22561591000000014,3.486753705000001,-0.2319497100000003,2.900300208000001,-0.3259211799999999,2.2890830900000005,-0.33440395999999994,1.6620645000000005,-0.3132440999999999,1.0840805200000005,-0.24172596000000013,0.5063965900000005,-3.283758832,4.968057840000001,-0.23657509800000012,0.8627432922000005,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07422117999999989,-0.6545575899999996,0.13150321999999992,-1.256004159999999,0.10560485999999969,-1.9130354899999995,-0.07108431000000026,-2.5141560799999993,-0.1515892000000001,-3.1187384899999993
hotel_220,-0.29983709000000003,4.141311295,-0.3061708900000002,3.5548577980000005,-0.4001423599999998,2.94364068,-0.40862513999999983,2.31662209,-0.3874652799999998,1.7386381100000001,-0.31594714,1.16095418,-0.07422117999999989,0.6545575899999996,-3.350267316,6.057063061,-0.06650848399999987,1.0890052209999994,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057282040000000034,-0.6014465699999993,0.0313836799999998,-1.2584779,-0.14530549000000015,-1.8595984899999998,-0.22581037999999998,-2.4641808999999997,-0.4193219199999998,-2.991954420000001
hotel_220,-0.36345293000000023,4.156304368,-0.45742439999999984,3.5450872499999995,-0.46590717999999987,2.9180686599999994,-0.44474731999999984,2.3400846799999995,-0.37322918000000005,1.7624007499999994,-0.13150321999999992,1.256004159999999,-0.057282040000000034,0.6014465699999993,-3.5089461171,7.02738268,-0.15867880110000004,0.9703196189999992,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02589836000000023,-0.6570313300000006,-0.20258753000000018,-1.2581519200000004,-0.28309242,-1.8627343300000003,-0.4766039599999998,-2.3905078500000014,-0.6744765500000001,-3.0196311600000003
hotel_220,-0.4315260399999996,4.2021185800000005,-0.44000881999999963,3.57509999,-0.4188489599999996,2.99711601,-0.3473308199999998,2.41943208,-0.10560485999999969,1.9130354899999995,-0.0313836799999998,1.2584779,0.02589836000000023,0.6570313300000006,-3.5089117022,8.06777441,3.4414900000223625e-05,1.0403917300000007,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17668916999999995,-0.6011205899999998,-0.2571940599999998,-1.2057029999999997,-0.4507055999999996,-1.7334765200000009,-0.6485781899999998,-2.3625998299999997,-0.76001926,-2.9217819599999997
hotel_221,-0.14939247999999994,-3.9082930800000004,-0.18511588000000012,-3.23994168,-0.08257570000000003,-2.6735011500000003,-0.06362511000000026,-2.17967981,-0.08275462000000022,-1.6022561,-0.07596734999999999,-1.0709302999999997,-0.005461840000000162,-0.6062142499999998,-3.810429372,2.67840522,-0.0003109780000001561,-0.2498675477999998,0.08142320739003275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021742529999999594,0.47914942000000016,0.051645009999999214,1.0459372200000001,0.06361623999999955,1.5738806820000002,0.07351998999999987,2.0958318211,0.06675182999999985,2.6025211519
hotel_221,-0.20685840999999972,-3.7190911,-0.10431822999999962,-3.1526505700000005,-0.08536763999999986,-2.6588292300000003,-0.10449714999999982,-2.08140552,-0.09770987999999958,-1.5500797199999998,-0.027204369999999756,-1.08536367,-0.021742529999999594,-0.47914942000000016,-3.824459206,2.633703431,-0.014029833999999575,-0.044701789000000214,0.007302917278124922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02990247999999962,0.5667878,0.04187370999999995,1.094731262,0.051777460000000275,1.6166824010999998,0.04500930000000025,2.1233717319,0.005791770000000085,2.650550154
